,App ID,AppName,,Reviews,Rating,,,
415,364252504,"The Weather Channel App for iPad – best local forecast, radar map, and storm tracking",0,208648,4,4+,Weather,1
416,364267763,Do Not Press The Red Button HD,1.99,856,2.5,12+,Entertainment,1
417,364500115,"Digits, the calculator for humans",3.99,7825,4.5,4+,Productivity,1
418,364502063,"PDF Reader Pro Edition - Annotate,edit & sign PDFs",9.99,7033,4,4+,Business,1
422,364733950,National Geographic World Atlas,1.99,4255,4,4+,Reference,1
423,364738545,FileBrowser - Access files on remote computers,5.99,3230,4.5,4+,Utilities,1
424,364740856,Dictionary.com Dictionary & Thesaurus for iPad,0,54175,4.5,4+,Reference,1
425,364762290,Animation & Drawing by Do Ink,4.99,308,4,4+,Education,1
426,364899325,AirCoaster - Roller Coaster Builder,0.99,2602,3,9+,Games,1
427,364901807,"Documents 6 - File manager, PDF reader and browser",0,29110,4.5,17+,Productivity,1
428,364904019,The World Factbook for iPad,1.99,273,3.5,4+,Reference,1
429,365152940,Photo Transfer App - Easy backup of photos+videos,0,15654,4.5,4+,Photo & Video,1
431,365235835,TwitCasting Viewer - Watch Live Video & Radio,0,189,2.5,12+,Entertainment,1
432,365724094,Ski Tracks,0.99,829,4.5,4+,Navigation,1
433,366195670,The Photographer's Ephemeris,8.99,663,5,4+,Photo & Video,1
434,366247306,▻Sudoku,0,359832,4.5,4+,Games,1
436,366562751,"StubHub - Tickets to Sports, Concerts and Theatre",0,9011,3.5,4+,Entertainment,1
437,366626332,"Runtastic PRO Running, Jogging and Fitness Tracker",4.99,17667,4.5,4+,Health & Fitness,1
438,366869252,OverDrive – Library eBooks and Audiobooks,0,65450,4,4+,Book,1
440,367003839,Hotels & Vacation Rentals by Booking.com,0,31261,4.5,4+,Travel,1
441,367242040,The Impossible Game,0.99,9885,4,4+,Games,1
442,367287593,PrankDial - #1 Prank Call App,0,11091,3,4+,Entertainment,1
443,367623543,Fox News,0,132703,4,4+,News,1
444,367706767,Live Cams - HD,4.99,286,2.5,4+,Travel,1
446,368494609,QR Reader for iPhone,0,12683,4,12+,Utilities,1
448,368677368,Uber,0,49466,3,4+,Travel,1
450,368948250,WEB.DE Mail,0,168,4,4+,Productivity,1
451,369111608,iBunkoHD,6.99,114,4,17+,Book,1
452,369266386,Hurricane Tracker For iPad,2.99,2798,4.5,4+,Weather,1
453,369692259,"6play, TV en direct et en replay",0,62,3.5,4+,Entertainment,1
455,369820957,AudioNote - Notepad and Voice Recorder,9.99,1756,4,4+,Business,1
456,369838631,Breathing Zone: Guided Breathing for Mindfulness,3.99,511,4.5,4+,Health & Fitness,1
457,369849199,My Virtual Girlfriend - Deluxe Dating Sim,0.99,2609,3.5,17+,Games,1
458,369970819,Fake-A-Location Free ™,0,354,1.5,4+,Social Networking,1
459,370139302,QQ 浏览器-搜新闻、选小说漫画、看视频,0,1750,3.5,17+,Utilities,1
460,370144476,Math Ninja HD,1.99,1121,4.5,9+,Games,1
462,370406465,Résultats Foot en Direct,0,339,4.5,4+,Sports,1
464,370697773,Chase Mobile,0,34322,4.5,4+,Finance,1
465,370899391,Captio - Email yourself with 1 tap,1.99,162,4.5,4+,Productivity,1
466,370901726,My Vodafone,0,8,3,4+,Utilities,1
467,371338715,Math Bingo,2.99,4386,4.5,4+,Education,1
469,372283316,▻Sudoku +,4.99,5397,5,4+,Games,1
470,372513032,"Tango - Free Video Call, Voice and Chat",0,75412,4.5,17+,Social Networking,1
471,372648912,MeetMe - Chat and Meet New People,0,97072,4,17+,Social Networking,1
472,373185673,WebMD for iPad,0,9142,3.5,12+,Health & Fitness,1
473,373203236,GeoBee Challenge HD by National Geographic,1.99,1957,4.5,4+,Games,1
474,373236724,"OPlayer HD - video player, classic media streaming",4.99,2944,4,17+,Entertainment,1
475,373311252,TouchRetouch,1.99,588,4,4+,Photo & Video,1
476,373342398,Cat Physics,1.99,40552,4.5,4+,Games,1
477,373454750,随手记（专业版）-好用的记账理财工具,0.99,1267,4.5,4+,Finance,1
478,373493387,AnkiMobile Flashcards,24.99,753,4,4+,Education,1
479,373515261,WeatherPro for iPad,2.99,725,4,4+,Weather,1
480,373563219,Real英会話,3.99,45,4.5,12+,Education,1
481,373714084,BATTLE BEARS -1,0.99,14910,4,12+,Games,1
482,373849969,Crash Bandicoot Nitro Kart 2,2.99,3064,3.5,9+,Games,1
483,373903654,WIRED Magazine,0,12074,2.5,17+,News,1
485,374151636,Popplet,4.99,336,4,4+,Productivity,1
486,374211477,Notes Plus,9.99,6257,4,4+,Productivity,1
488,374308914,Color Splash for iPad,1.99,2445,4.5,4+,Photo & Video,1
489,374791544,Robot Unicorn Attack,0.99,22150,4,9+,Games,1
490,375239755,SimSimi,0,23530,4,17+,Social Networking,1
491,375295479,Carcassonne,9.99,10846,4.5,4+,Games,1
492,375380948,Apple Store,0,55171,3.5,4+,Shopping,1
493,376183339,TED,0,5782,3.5,12+,Education,1
494,376197239,Météo-France,0,24,3.5,4+,Weather,1
495,376202925,Ma Banque,0,17,3.5,4+,Finance,1
496,376374689,Doodle God™,1.99,35759,4.5,12+,Games,1
497,376412660,Carnivores: Dinosaur Hunter Pro,2.99,18306,4,12+,Games,1
498,376413870,Blackboard Mobile Learn™,0,13567,2,4+,Education,1
499,376436174,"SEC Football Schedules, Scores & Radio",1.99,240,3,4+,Sports,1
500,376510438,Hulu: Watch TV Shows & Stream the Latest Movies,0,56170,2,12+,Entertainment,1
501,376561911,かなもじ,3.99,19,4.5,4+,Education,1
503,377321278,恵方コンパス.,0,0,0,4+,Navigation,1
504,377342622,360 Panorama,1.99,10463,4.5,4+,Photo & Video,1
507,377677727,"Mega Millions & Powerball - lottery games in the US with winning number results, lotto jackpots and prize payouts",0,1255,4.5,12+,Lifestyle,1
508,377704407,Cake Doodle,0.99,5803,4,4+,Games,1
509,377831429,The Impossible Quiz! for iPad,1.99,227,4,9+,Games,1
510,377908737,Boating USA,9.99,342,3.5,4+,Navigation,1
511,377989827,Diptic,2.99,7578,4.5,4+,Photo & Video,1
512,378326916,Family Feud™ HD,6.99,1156,3.5,4+,Games,1
513,378352300,Edmodo,0,7197,3.5,4+,Education,1
515,378781805,Auto Palmistry Premium,2.99,5,3,4+,Entertainment,1
516,378782714,Drift Mania Championship,0.99,3432,3,4+,Games,1
517,379256460,「宅建士」過去問題《受験用》,3.99,0,0,4+,Education,1
518,379323382,Osmos for iPad,4.99,24306,4.5,4+,Games,1
519,379395415,携程旅行-酒店、机票、火车票预订助手,0,312,3.5,17+,Travel,1
520,379693831,"Audible – audio books, original series & podcasts",0,105274,4.5,4+,Book,1
521,379869627,Living Earth - Clock & Weather,2.99,25475,4.5,4+,Utilities,1
522,379937581,Sushi Cat,0.99,8718,4,4+,Games,1
523,379983299,Talking Tom Cat for iPad,0,29492,3.5,4+,Entertainment,1
524,380090605,Let's create! Pottery HD,4.99,12787,4.5,4+,Entertainment,1
525,380641055,Files HD Pro - File Manager & Web Browser,4.99,2237,4,17+,Utilities,1
526,380834987,Army Fitness APFT Calculator,0.99,108,4,4+,Utilities,1
527,380908399,Ringtones for iPhone & Ringtone Maker,0,25403,4.5,12+,Music,1
528,380932800,Zoopla Property Search -UK Homes for Sale and Rent,0,210,3.5,4+,Lifestyle,1
529,380974668,Vestiaire Collective - Pre-Owned Luxury Fashion,0,169,4,4+,Shopping,1
530,381059732,Week Calendar,1.99,7447,4.5,4+,Productivity,1
531,381342267,Stack the States®,2.99,12833,4.5,4+,Education,1
532,381471023,Flashlight Ⓞ,0,130450,5,4+,Utilities,1
533,381477230,ゲーム発展国＋＋,4.99,6,4,4+,Games,1
535,381722077,Celebtwin: Celebrity Looks Like Lite,0,1111,1.5,4+,Lifestyle,1
536,382002079,Onefootball - Soccer Scores & Live News,0,3194,4.5,12+,Sports,1
537,382013715,SuperCam_Pro,1.99,1399,2.5,4+,Business,1
538,382045106,カロリー管理（痩せるアプリ）,3.99,10,4.5,17+,Health & Fitness,1
540,382201985,手机百度 - 百度一下你就得到,0,1990,4.5,17+,Utilities,1
541,382497397,Sam's Club: Wholesale Shopping & Bulk Buy Deals,0,8149,4,4+,Shopping,1
542,382509315,Splashtop Personal - Remote Desktop,4.99,29376,4.5,4+,Business,1
543,382596778,eBay Kleinanzeigen - Free. Easy. Local.,0,74,4.5,4+,Shopping,1
544,382617920,Viber Messenger – Text & Call,0,164249,4.5,4+,Social Networking,1
546,382991304,Osmos,2.99,14605,4.5,4+,Games,1
547,383298204,shopkick - Shopping Rewards & Discounts,0,130823,4.5,4+,Shopping,1
548,383718755,Decide Now!,0.99,486,4.5,4+,Entertainment,1
549,383819300,"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",0.99,8946,4.5,4+,Music,1
551,384282298,The Secret of Grisly Manor,0.99,1993,4,4+,Games,1
552,384830320,"Find My Family, Friends & iPhone - Life360 Locator",0,43877,4.5,4+,Social Networking,1
553,385145330,Pocketbooth - the photo booth in your pocket,0.99,2377,4.5,4+,Photo & Video,1
554,385285922,"乐视视频-白鹿原,欢乐颂,奔跑吧全网热播",0,1590,4.5,17+,Entertainment,1
555,385533456,The Incident,0.99,2070,4,4+,Games,1
556,385724144,ホットペッパービューティー/サロン予約,0,9,4,4+,Lifestyle,1
557,385756768,Dictionary.com Dictionary & Thesaurus Premium,3.99,11530,4.5,4+,Reference,1
558,385919493,Autohome-Find new＆Used Cars For Sale,0,194,4,17+,Lifestyle,1
559,385957032,OPEN Forum,0,200,3.5,4+,Business,1
560,386098453,Weibo HD,0,16772,4.5,4+,Social Networking,1
561,386239683,Reckless Racing HD,0.99,9,4,4+,Games,1
562,386241770,Bloons Super Monkey,0.99,2113,3.5,4+,Games,1
563,386505750,Lotto Results - Mega Millions Powerball Lottery,0,794,4,12+,News,1
565,386592716,IKEA Catalog,0,8939,4,4+,Lifestyle,1
566,387109554,QQ安全中心,0,308,3.5,17+,Utilities,1
567,387310377,Free IQ Test: Calculate your IQ,0,5,2,4+,Education,1
568,387428400,Infinity Blade,0.99,326482,5,12+,Games,1
569,387682726,淘宝 - 随时随地，想淘就淘,0,3801,4,4+,Shopping,1
570,387893495,Virtual Regatta Offshore,0,209,3.5,4+,Games,1
571,388130466,iSlash,0.99,33868,4.5,4+,Games,1
573,388336485,Ugly Meter™,0.99,13741,3.5,9+,Entertainment,1
574,388389451,"Muslim Pro: Ramadan 2017 Prayer Times, Azan, Quran",0,18418,4.5,4+,Reference,1
575,388459613,Carbs & Cals - Diet & Diabetes,4.99,21,1.5,4+,Health & Fitness,1
576,388462078,2XL Supercross HD,4.99,1588,3.5,4+,Games,1
577,388491656,Fly Delta,0,8094,3,4+,Travel,1
578,388497605,Google Authenticator,0,1652,3,4+,Utilities,1
579,388624839,CamScanner +| PDF Document Scanner and OCR,0.99,5482,4.5,4+,Productivity,1
580,388633565,Pocket Anatomy - Interactive 3D Human Anatomy and Physiology.,13.99,611,4.5,12+,Medical,1
581,388838723,"Flashlight for iPhone , iPod and iPad",0,26697,4.5,4+,Utilities,1
582,388932995,赶集网-工作生活啥都有！,0,317,4,17+,Lifestyle,1
583,389204861,The Sims 3 Ambitions,4.99,14202,3.5,12+,Games,1
585,389359495,Bookshelf,0,2064,2.5,4+,Education,1
586,389481236,QQ同步助手-新机一键换机必备工具,0,746,4.5,4+,Utilities,1
587,389543438,Der Feueralarm,0.99,0,0,12+,Entertainment,1
588,389638243,POF - Best Dating App for Conversations,0,52642,3.5,17+,Social Networking,1
589,389781154,NFL,0,27317,2.5,4+,Sports,1
590,389784247,Vernier Video Physics,4.99,76,4,4+,Education,1
591,389801252,Instagram,0,2161558,4.5,12+,Photo & Video,1
592,390017969,"Due — Reminders, Countdown Timers",4.99,2554,4.5,4+,Productivity,1
593,390109631,UFO on Tape,0.99,1058,3.5,4+,Games,1
594,390422167,Catan HD,1.99,10382,4,4+,Games,1
595,390523040,Polar Plunge ™,0.99,1428,3.5,4+,Games,1
597,390577714,Sunday Ticket,0,3134,2.5,4+,Entertainment,1
598,391071343,央视影音HD-海量央视内容高清直播,0,596,2.5,4+,Entertainment,1
599,391297152,Neuroshima Hex,4.99,4378,4.5,9+,Games,1
600,391304000,"Maps 3D PRO - GPS for Bike, Hike, Ski & Outdoor",4.99,280,4,4+,Navigation,1
601,391432693,ArtRage,4.99,1045,4,4+,Entertainment,1
602,391767653,Sleep Talk Recorder,0,1110,4.5,17+,Utilities,1
603,391855805,Spider Solitaire by MobilityWare,4.99,11154,4.5,4+,Games,1
604,391947489,iSleeping by iSommeil SARL,0,0,0,4+,Medical,1
605,391965015,中国建设银行,0,258,2,17+,Finance,1
606,392084834,Lane Splitter,0.99,44567,4.5,4+,Games,1
607,392186427,Ryder Cup 2016 – Hazeltine National Golf Club,0,3818,2.5,4+,Sports,1
608,392188745,Noteshelf,9.99,7562,4.5,4+,Productivity,1
609,392198579,The Legend of Spookley the Square Pumpkin,2.99,120,4.5,4+,Book,1
611,392252535,BUBBLE BOBBLE DOUBLE,4.99,206,3,4+,Games,1
612,392408028,Paprika Recipe Manager,4.99,1755,4.5,17+,Food & Drink,1
613,392538848,ToonCamera,1.99,1037,4.5,4+,Photo & Video,1
614,392788790,Sonic The Hedgehog 4™ Episode I,2.99,4755,4,9+,Games,1
615,392790924,Cisco AnyConnect,0,825,3.5,4+,Business,1
616,392796698,GroupMe,0,28260,4.5,4+,Social Networking,1
617,392899425,招商银行,0,306,3.5,12+,Finance,1
618,392915994,Jenga,0,32527,4.5,4+,Games,1
619,392988420,"Zappos: shop shoes & clothes, fast free shipping",0,103655,5,4+,Shopping,1
620,393313223,"Printer Pro - Print photos, pdf and emails",6.99,15981,4.5,4+,Productivity,1
621,393328150,Sephora Makeup & Beauty App – Insider Tips & Style,0,15593,4.5,4+,Shopping,1
623,393670998,欧路英语词典 Eudic 增强版,2.99,206,4,17+,Reference,1
624,393765873,爱奇艺 - 电视剧电影综艺娱乐视频播放器,0,786,3.5,17+,Entertainment,1
626,393989284,Mathmateer®,1.99,1207,4.5,4+,Education,1
627,394057299,Battleheart,2.99,6879,4.5,9+,Games,1
628,394075284,Youku HD,0,5683,4,12+,Entertainment,1
629,394342281,Bowitter for iPhone,0.99,0,0,4+,Social Networking,1
630,394732447,Need for Speed™ Hot Pursuit,4.99,5059,4,4+,Games,1
631,395042892,Instant Heart Rate+: Heart Rate & Pulse Monitor,4.99,10158,4.5,4+,Health & Fitness,1
632,395096736,去哪儿旅行-预订机票酒店火车票特价旅游自由行,0,291,4,17+,Travel,1
633,395148744,NOAA Hurricane Center,1.99,31,3,4+,Weather,1
634,395545555,CVS Pharmacy,0,35981,4,12+,Shopping,1
635,395627741,Age of Zombies™,0.99,14493,4.5,12+,Games,1
636,395680819,AVPlayer,2.99,853,4,17+,Entertainment,1
637,395893124,土豆视频HD—高清影视综艺视频播放器,0,990,3,12+,Entertainment,1
638,395898626,土豆（短视频分享平台）,0,676,3,12+,Entertainment,1
639,395979574,Spider Solitaire Free by MobilityWare,0,128739,4.5,4+,Games,1
640,396082453,The Calculator,2.99,1556,4.5,4+,Utilities,1
641,396085661,Game Dev Story,4.99,12331,4.5,4+,Games,1
643,396224808,French Words for Kids - Learn Letter Sounds,3.99,22,4.5,4+,Education,1
644,396669943,Death Worm,0.99,6527,4,12+,Games,1
646,396837225,Cartoon Wars 2: Heroes,0.99,13049,4.5,12+,Games,1
647,396885309,MSNBC,0,3692,3.5,12+,News,1
648,397049430,Super Stickman Golf,2.99,41446,4.5,4+,Games,1
649,397533889,Black Friday 2017 Ads App - BlackFriday.fm,0,8221,4.5,4+,Shopping,1
650,397836467,Hotel Dash Deluxe,0.99,36190,4.5,4+,Games,1
651,397951063,Backbreaker 2: Vengeance,0.99,14491,4.5,4+,Games,1
653,398129933,The Calculator - Free and Easy Calculating!,0,99244,4.5,4+,Utilities,1
654,398166286,出会い系アプリ i-Mail（アイメール）,0,0,0,17+,Social Networking,1
656,398329664,Angry Birds Seasons HD,0,75714,4,4+,Games,1
657,398348506,Gravity Guy,0.99,35161,4.5,9+,Games,1
659,398436747,"Fooducate - Lose Weight, Eat Healthy,Get Motivated",0,11875,4.5,4+,Health & Fitness,1
660,398453262,招商银行信用卡掌上生活,0,122,2.5,17+,Finance,1
661,398596699,myChevrolet,0,1083,2,17+,Lifestyle,1
662,398687544,Puzzle Quest 2,2.99,1575,3.5,12+,Games,1
663,398860966,Mountain Biker,1.99,24,3.5,4+,Games,1
665,398954883,Yurekuru Call,0,53,4,4+,Weather,1
666,398975927,Stratego® Single Player,2.99,739,3.5,4+,Games,1
667,399355755,Text Free: Free Texting + Calling + MMS,0,100477,4,4+,Lifestyle,1
668,399363156,腾讯新闻-头条新闻热点资讯掌上阅读软件,0,718,4,12+,News,1
669,399452287,Merriam-Webster Dictionary,0,16849,4.5,4+,Reference,1
670,399608199,中国银行手机银行,0,192,1.5,4+,Finance,1
672,399804936,Learn English quickly with MosaLingua,4.99,7,5,12+,Education,1
673,400213892,Reiner Knizia's Ra,3.99,1114,4.5,4+,Games,1
675,400666114,Guitar Pro,6.99,1218,4,4+,Music,1
678,400882072,Flick Golf!,0.99,9948,4.5,4+,Games,1
679,400971700,DirectVR Remote for DirecTV,0.99,528,4,4+,Utilities,1
680,401301276,World of Goo,4.99,4675,4.5,4+,Games,1
681,401626263,Airbnb,0,22302,4,4+,Travel,1
682,401643317,UPAD 3,5.99,3849,4,4+,Productivity,1
683,401644893,Tagesschau,0,233,4,12+,News,1
684,401746066,iExit Interstate Exit Guide,0,1798,4.5,4+,Travel,1
685,401818935,Genius Scan+ - PDF Scanner,7.99,916,4.5,4+,Business,1
686,402012828,iSafe Pro,0.99,2956,4.5,17+,Utilities,1
687,402370879,NBA JAM by EA SPORTS™,4.99,21648,4,4+,Games,1
688,402422247,iHandy Translator Pro,2.99,5163,4.5,4+,Reference,1
689,402614251,AR Missile - Automatic Target Tracking,0.99,49,4.5,4+,Entertainment,1
690,403037266,"QuakeFeed Earthquake Map, Alerts, and News",0,6081,4.5,4+,Weather,1
691,403090531,Dungeon Raid,0.99,4401,5,9+,Games,1
692,403684733,Badoo Premium - Meet new people. Extra features.,2.99,2231,4.5,17+,Social Networking,1
693,403858572,Fruit Ninja®,0,327025,4.5,4+,Games,1
694,404086528,LEGO Harry Potter: Years 1-4,4.99,10463,4,9+,Games,1
695,404095058,Rat On A Skateboard,1.99,28672,4.5,4+,Games,1
696,404299862,iTrackBites Plus - Smart Weight Loss Tracker & Points Calculator for Diet Nutrition Watchers,3.99,4716,4.5,12+,Health & Fitness,1
697,404405151,Pocket God: Journey To Uranus,1.99,6278,3.5,9+,Games,1
698,404529222,ファッション通販 ZOZOTOWN,0,0,0,4+,Shopping,1
699,404553553,Bloons TD 4,2.99,8304,4.5,4+,Games,1
700,404593641,Cartoon Network App – Teen Titans Go! And more!,0,15984,3,9+,Entertainment,1
701,404990064,SkyView® - Explore the Universe,1.99,5079,4.5,4+,Education,1
702,405338085,Coach Guitar - Lessons & Easy Tabs For Beginners,0,2416,4.5,4+,Music,1
703,405548206,Lobi,0,36,4,17+,Social Networking,1
704,405622181,MONOPOLY for iPad,4.99,8165,3.5,4+,Games,1
706,405667771,"聚力视频HD-人民的名义,跨界歌王全网热播",0,7446,4,12+,Entertainment,1
707,405743220,Eden - World Builder,0.99,26419,4,9+,Games,1
708,405891908,"Holiday Greetings - 3D Animations, Emoji, Emoticons, Sounds & Videos for Special Occasions",0.99,208,4,17+,Entertainment,1
710,406239138,Puffin Browser Pro,3.99,7565,3.5,17+,Utilities,1
712,406541444,8mm Vintage Camera,1.99,3040,4.5,4+,Photo & Video,1
713,406719683,GasBuddy,0,145549,4.5,17+,Travel,1
714,406732590,Paprika Recipe Manager for iPhone,4.99,835,4.5,17+,Food & Drink,1
716,407262212,BillMinder - Bill Reminder and Organizer,1.99,4262,4.5,4+,Finance,1
717,407375789,myCardLists Christmas Card Address Label Printing,1.99,219,4,4+,Utilities,1
719,407558537,Capital One Mobile,0,56110,4.5,4+,Finance,1
720,407690035,HotelTonight - Great Deals on Last Minute Hotels,0,32341,4.5,12+,Travel,1
721,407707744,The 7th Guest,4.99,1419,4,12+,Games,1
724,407838198,Stack the Countries®,2.99,3303,4.5,4+,Education,1
727,407925512,"腾讯视频HD-楚乔传,明日之子6月全网首播",0,2058,4,17+,Entertainment,1
728,407949800,Secret of Mana,7.99,990,4,9+,Games,1
729,407976815,AVPlayerHD,2.99,1986,4,17+,Entertainment,1
730,408233979,SimplePhysics,1.99,8981,4.5,9+,Games,1
731,408854559,Hot Springs Story,4.99,554,4.5,4+,Games,1
732,409128287,The Guardian,0,8176,5,12+,News,1
733,409157308,Annabel Karmel's Baby & Toddler Recipe App,4.99,53,2,4+,Food & Drink,1
734,409299054,SecurityCam for iPhone,0.99,6,1,4+,Photo & Video,1
735,409362880,La Banque Postale,0,8,3,4+,Finance,1
736,409395695,"My Score Plus Weight Loss, Food & Exercise Tracker",0,467,4,4+,Health & Fitness,1
737,409563112,爱奇艺HD -《欢乐颂2》电视剧热播,0,2394,4,17+,Entertainment,1
738,409605521,Quit Pro,0.99,287,4.5,12+,Health & Fitness,1
741,409838725,Splice - Video Editor + Movie Maker by GoPro,0,28189,4.5,4+,Photo & Video,1
742,409869453,Localscope - Find places and people around you,2.99,868,4.5,12+,Navigation,1
743,409890132,Slingo Supreme HD,0.99,4094,4.5,4+,Games,1
744,410031728,VLC Streamer,2.99,3152,4.5,4+,Entertainment,1
745,410089731,Low Carb Diet Tracker PRO by Carb Manager,2.99,2950,4.5,4+,Health & Fitness,1
746,410148139,NOAA Weather Radio,3.99,3245,4,4+,Weather,1
747,410229362,Mad Skills Motocross,0.99,9341,4.5,12+,Games,1
748,410315894,Pearson eText,0,981,2.5,4+,Education,1
749,410319945,QWOP for iOS,0.99,735,4,4+,Games,1
750,410351918,"Sleep Pillow Sounds: white noise, rain, ocean, fan",2.99,15116,4.5,4+,Health & Fitness,1
751,410395246,Microsoft OneNote,0,39638,4.5,4+,Productivity,1
752,410896080,PlayStation®App,0,7256,3,12+,Entertainment,1
753,411206394,Scan - QR Code and Barcode Reader,1.99,12590,4.5,4+,Utilities,1
754,411430426,Carnivores: Ice Age Pro,2.99,13258,4.5,12+,Games,1
755,411608323,花しらべ 花認識/花検索,6.99,0,0,4+,Reference,1
756,411711646,Fighter Verses - memorize bible verses,2.99,331,4.5,4+,Reference,1
757,411766326,Schoology,0,1777,3,4+,Education,1
758,411843682,iDarkroom,0.99,554,4.5,4+,Photo & Video,1
759,411930498,"GolfNow – Book Tee Times, Golf GPS, Scorecard",0,7535,4,4+,Sports,1
760,412223222,Hudl,0,2622,3.5,4+,Sports,1
761,412395632,"乐视视频HD-白鹿原,欢乐颂,奔跑吧全网热播",0,2340,4,17+,Entertainment,1
